"swbi","iDeaths","iCases","FTSEMIB","iCoronaVirus","iCoronaVirusNews","iCovid","iCovidNews","iRt","iUnemployment","iUnemploymentNews","iEconomy","iEconomyNews","iGDP","iGDPNews","iStress","iDepression","iHealth","iSolitude","iInsomnia","iResidential","iWorkplace","ipm25","itemperature","iWuhan","iAdultContent","iFB.CLI","iFB.ILI","iFB.MC","iFB.DC","iFB.HF","ilockdown"
46.4446429373578,807.428571428571,5169.71428571429,16834,43.5714285714286,43.4285714285714,40.5714285714286,29,29.4285714285714,77.1428571428571,46.1428571428571,83.8571428571429,76.5714285714286,91.4285714285714,43.7142857142857,86.4285714285714,67.5714285714286,50.7142857142857,78.4285714285714,88.1428571428571,31.2857142857143,-68.2857142857143,54.4761904761904,9.99523809523809,33.2857142857143,92.7142857142857,NA,NA,NA,NA,NA,1
46.5778118873663,821.714285714286,4957.57142857143,16384,42.7142857142857,42.2857142857143,40.7142857142857,29,29.2857142857143,71.4285714285714,44.4285714285714,83.5714285714286,74.7142857142857,94.2857142857143,45.1428571428571,84.2857142857143,69.7142857142857,50.1428571428571,77.2857142857143,87.4285714285714,31.1428571428571,-68,56.3928571428571,10.1,31.8571428571429,93.1428571428571,NA,NA,NA,NA,NA,1
47.124254426106,792.142857142857,4761.28571428571,16602.3333333333,41.8571428571429,41.1428571428571,40.8571428571429,29,29.1428571428571,65.7142857142857,42.7142857142857,83.2857142857143,72.8571428571429,97.1428571428571,46.5714285714286,82.1428571428571,71.8571428571429,49.5714285714286,76.1428571428571,86.7142857142857,31.1428571428571,-67.7142857142857,55.0238095238095,10.2809523809524,30.4285714285714,93.5714285714286,NA,NA,NA,NA,NA,1
46.9728551340673,762.714285714286,4594.28571428571,16820.6666666667,41,40,41,29,29,60,41,83,71,100,48,80,74,49,75,86,31.1428571428571,-67.5714285714286,54.1904761904762,10.4261904761905,29,94,NA,NA,NA,NA,NA,1
46.4854690088343,729.714285714286,4465.57142857143,17039,40.7142857142857,39.4285714285714,41.1428571428571,29.4285714285714,29.2857142857143,59.1428571428571,42.2857142857143,83.5714285714286,74,98.1428571428571,48.2857142857143,80.1428571428571,73.5714285714286,47.8571428571429,76.8571428571429,86.4285714285714,31,-67.1428571428571,55.6428571428571,10.9297619047619,28.2857142857143,93.2857142857143,NA,NA,NA,NA,NA,1
46.4672637595825,704.857142857143,4401.14285714286,17412,40.4285714285714,38.8571428571429,41.2857142857143,29.8571428571429,29.5714285714286,58.2857142857143,43.5714285714286,84.1428571428571,77,96.2857142857143,48.5714285714286,80.2857142857143,73.1428571428571,46.7142857142857,78.7142857142857,86.8571428571429,30.7142857142857,-66.7142857142857,60.7261904761904,11.9761904761905,27.5714285714286,92.5714285714286,NA,NA,NA,NA,NA,1
46.2934456150806,671.285714285714,4256.28571428571,17381,40.1428571428571,38.2857142857143,41.4285714285714,30.2857142857143,29.8571428571429,57.4285714285714,44.8571428571429,84.7142857142857,80,94.4285714285714,48.8571428571429,80.4285714285714,72.7142857142857,45.5714285714286,80.5714285714286,87.2857142857143,30.4285714285714,-66.2857142857143,62.7380952380952,13.0821428571429,26.8571428571429,91.8571428571429,NA,NA,NA,NA,NA,1
47.117410095171,644.571428571429,4121.14285714286,17622,39.8571428571429,37.7142857142857,41.5714285714286,30.7142857142857,30.1428571428571,56.5714285714286,46.1428571428571,85.2857142857143,83,92.5714285714286,49.1428571428571,80.5714285714286,72.2857142857143,44.4285714285714,82.4285714285714,87.7142857142857,30.1428571428571,-65.8571428571429,63.1309523809523,13.9630952380952,26.1428571428571,91.1428571428571,NA,NA,NA,NA,NA,1
47.6583753341533,623.428571428571,4054.85714285714,17609.2,39.5714285714286,37.1428571428571,41.7142857142857,31.1428571428571,30.4285714285714,55.7142857142857,47.4285714285714,85.8571428571429,86,90.7142857142857,49.4285714285714,80.7142857142857,71.8571428571429,43.2857142857143,84.2857142857143,88.1428571428571,29.8571428571429,-65.7142857142857,62.4682539682539,14.6964285714286,25.4285714285714,90.4285714285714,NA,NA,NA,NA,NA,1
47.3037316003038,595.714285714286,3964.28571428571,17596.4,39.2857142857143,36.5714285714286,41.8571428571429,31.5714285714286,30.7142857142857,54.8571428571429,48.7142857142857,86.4285714285714,89,88.8571428571429,49.7142857142857,80.8571428571429,71.4285714285714,42.1428571428571,86.1428571428571,88.5714285714286,29.7142857142857,-65.5714285714286,61.9047619047619,15.175,24.7142857142857,89.7142857142857,NA,NA,NA,NA,NA,1
46.470246105567,586.857142857143,3948.42857142857,17583.6,39,36,42,32,31,54,50,87,92,87,50,81,71,41,88,89,29.8571428571429,-66.1428571428571,60.4523809523809,15.5571428571429,24,89,NA,NA,NA,NA,NA,1
46.561784862557,573.142857142857,3916.42857142857,17570.8,37.8571428571429,35.1428571428571,41.8571428571429,31.2857142857143,31.2857142857143,53,49,86.7142857142857,93.1428571428571,86,49.8571428571429,82.1428571428571,69.4285714285714,40.8571428571429,87.4285714285714,90.5714285714286,31.1428571428571,-69.5714285714286,58.9047619047619,15.6011904761905,23.2857142857143,88.8571428571429,NA,NA,NA,NA,NA,1
46.325999894745,562.857142857143,3852.71428571429,17558,36.7142857142857,34.2857142857143,41.7142857142857,30.5714285714286,31.5714285714286,52,48,86.4285714285714,94.2857142857143,85,49.7142857142857,83.2857142857143,67.8571428571429,40.7142857142857,86.8571428571429,92.1428571428571,31,-69.2857142857143,56.2380952380952,15.5047619047619,22.5714285714286,88.7142857142857,NA,NA,NA,NA,NA,1
45.3400022992953,562.857142857143,3843.14285714286,16719,35.5714285714286,33.4285714285714,41.5714285714286,29.8571428571429,31.8571428571429,51,47,86.1428571428571,95.4285714285714,84,49.5714285714286,84.4285714285714,66.2857142857143,40.5714285714286,86.2857142857143,93.7142857142857,30.8571428571429,-68.8571428571429,52.6309523809523,15.1142857142857,21.8571428571429,88.5714285714286,NA,NA,NA,NA,NA,1
44.9586145956345,568.285714285714,3676.14285714286,16768,34.4285714285714,32.5714285714286,41.4285714285714,29.1428571428571,32.1428571428571,50,46,85.8571428571429,96.5714285714286,83,49.4285714285714,85.5714285714286,64.7142857142857,40.4285714285714,85.7142857142857,95.2857142857143,30.7142857142857,-68.2857142857143,50.297619047619,14.925,21.1428571428571,88.4285714285714,NA,NA,NA,NA,NA,1
46.536525173424,555.857142857143,3616.42857142857,17055,33.2857142857143,31.7142857142857,41.2857142857143,28.4285714285714,32.4285714285714,49,45,85.5714285714286,97.7142857142857,82,49.2857142857143,86.7142857142857,63.1428571428571,40.2857142857143,85.1428571428571,96.8571428571429,30.5714285714286,-67.5714285714286,47.5674603174603,14.9202380952381,20.4285714285714,88.2857142857143,NA,NA,NA,NA,NA,1
46.6113175074687,556.571428571429,3551,17058,32.1428571428571,30.8571428571429,41.1428571428571,27.7142857142857,32.7142857142857,48,44,85.2857142857143,98.8571428571429,81,49.1428571428571,87.8571428571429,61.5714285714286,40.1428571428571,84.5714285714286,98.4285714285714,30.4285714285714,-67,45.25,14.8583333333333,19.7142857142857,88.1428571428571,NA,NA,NA,NA,NA,1
47.1116215018823,536.714285714286,3379.14285714286,17061,31,30,41,27,33,47,43,85,100,80,49,89,60,40,84,100,30.1428571428571,-65.8571428571429,44.9642857142857,14.8428571428571,19,88,NA,NA,NA,NA,NA,1
47.838144104793,537,3229.85714285714,17064,30.4285714285714,29,41.4285714285714,27.2857142857143,33.4285714285714,48.1428571428571,42.7142857142857,85.5714285714286,94.1428571428571,81,48.7142857142857,88.4285714285714,64.1428571428571,40.5714285714286,80.4285714285714,99.4285714285714,28.5714285714286,-61.7142857142857,42.7261904761904,14.7440476190476,17.7142857142857,88,NA,NA,NA,NA,NA,1
47.7405492628427,521.285714285714,3101.71428571429,16451,29.8571428571429,28,41.8571428571429,27.5714285714286,33.8571428571429,49.2857142857143,42.4285714285714,86.1428571428571,88.2857142857143,82,48.4285714285714,87.8571428571429,68.2857142857143,41.1428571428571,76.8571428571429,98.8571428571429,28.4285714285714,-61.1428571428571,41.047619047619,14.5678571428571,16.4285714285714,88,NA,NA,NA,NA,NA,1
47.2014290105759,511.285714285714,3067,16765,29.2857142857143,27,42.2857142857143,27.8571428571429,34.2857142857143,50.4285714285714,42.1428571428571,86.7142857142857,82.4285714285714,83,48.1428571428571,87.2857142857143,72.4285714285714,41.7142857142857,73.2857142857143,98.2857142857143,28.4285714285714,-60.7142857142857,42.9523809523809,14.9880952380952,15.1428571428571,88,NA,NA,NA,NA,NA,1
45.930130555597,491.142857142857,3167.42857142857,17011,28.7142857142857,26,42.7142857142857,28.1428571428571,34.7142857142857,51.5714285714286,41.8571428571429,87.2857142857143,76.5714285714286,84,47.8571428571429,86.7142857142857,76.5714285714286,42.2857142857143,69.7142857142857,97.7142857142857,28.2857142857143,-60.2857142857143,44.3095238095238,15.3119047619048,13.8571428571429,88,0.00133,0.001711,0.729114,0.15496,NA,1
45.7632822618206,482.428571428571,3004.57142857143,16859,28.1428571428571,25,43.1428571428571,28.4285714285714,35.1428571428571,52.7142857142857,41.5714285714286,87.8571428571429,70.7142857142857,85,47.5714285714286,86.1428571428571,80.7142857142857,42.8571428571429,66.1428571428571,97.1428571428571,27.8571428571429,-59.8571428571429,46.25,15.4059523809524,12.5714285714286,88,0.001687,0.002248,0.722036,0.153046,NA,1
45.0505991538651,460.285714285714,2937.14285714286,17032.6666666667,27.5714285714286,24,43.5714285714286,28.7142857142857,35.5714285714286,53.8571428571429,41.2857142857143,88.4285714285714,64.8571428571429,86,47.2857142857143,85.5714285714286,84.8571428571429,43.4285714285714,62.5714285714286,96.5714285714286,28.2857142857143,-61.8571428571429,46.2857142857143,15.4821428571429,11.2857142857143,88,0.002252,0.002977,0.717635,0.152122,NA,1
43.6248832822908,451,2775.14285714286,17206.3333333333,27,23,44,29,36,55,41,89,59,87,47,85,89,44,59,96,28.1428571428571,-61.2857142857143,44.4761904761905,15.4369047619048,10,88,0.00216,0.002934,0.713605,0.151136,NA,1
43.2775810838189,426.285714285714,2671.85714285714,17380,26.7142857142857,22.7142857142857,44.1428571428571,29.2857142857143,39,55.1428571428571,48.2857142857143,88.4285714285714,60,84.7142857142857,45.2857142857143,86.2857142857143,87.5714285714286,43.7142857142857,60.7142857142857,93.8571428571429,27.7142857142857,-60.7142857142857,44.1190476190476,15.7369047619048,10.7142857142857,87.4285714285714,0.002601,0.003102,0.712818,0.15031,NA,1
42.6177770232054,409,2598,17677,26.4285714285714,22.4285714285714,44.2857142857143,29.5714285714286,42,55.2857142857143,55.5714285714286,87.8571428571429,61,82.4285714285714,43.5714285714286,87.5714285714286,86.1428571428571,43.4285714285714,62.4285714285714,91.7142857142857,27.2857142857143,-60.2857142857143,43.1904761904762,16.0940476190476,11.4285714285714,86.8571428571429,0.00261,0.003155,0.714783,0.151882,NA,1
43.8159794008043,387.285714285714,2506.85714285714,18067,26.1428571428571,22.1428571428571,44.4285714285714,29.8571428571429,45,55.4285714285714,62.8571428571429,87.2857142857143,62,80.1428571428571,41.8571428571429,88.8571428571429,84.7142857142857,43.1428571428571,64.1428571428571,89.5714285714286,26.8571428571429,-59.7142857142857,39.6309523809524,16.227380952381,12.1428571428571,86.2857142857143,0.002396,0.002895,0.717987,0.153028,NA,1
43.9209756661785,371,2323.42857142857,17690,25.8571428571429,21.8571428571429,44.5714285714286,30.1428571428571,48,55.5714285714286,70.1428571428571,86.7142857142857,63,77.8571428571429,40.1428571428571,90.1428571428571,83.2857142857143,42.8571428571429,65.8571428571429,87.4285714285714,26.2857142857143,-59.2857142857143,35.4761904761905,16.3666666666667,12.8571428571429,85.7142857142857,0.00259,0.003157,0.719004,0.154933,NA,1
42.9280917053578,345.428571428571,2212.85714285714,17526.5,25.5714285714286,21.5714285714286,44.7142857142857,30.4285714285714,51,55.7142857142857,77.4285714285714,86.1428571428571,64,75.5714285714286,38.4285714285714,91.4285714285714,81.8571428571429,42.5714285714286,67.5714285714286,85.2857142857143,28,-63,30.297619047619,16.4464285714286,13.5714285714286,85.1428571428571,0.002704,0.003318,0.722255,0.158299,NA,1
43.2579946770515,323.857142857143,2062,17363,25.2857142857143,21.2857142857143,44.8571428571429,30.7142857142857,54,55.8571428571429,84.7142857142857,85.5714285714286,65,73.2857142857143,36.7142857142857,92.7142857142857,80.4285714285714,42.2857142857143,69.2857142857143,83.1428571428571,27.2857142857143,-60.1428571428571,27.1428571428571,16.6785714285714,14.2857142857143,84.5714285714286,0.002474,0.00295,0.724896,0.159977,NA,1
43.8186802480405,332.285714285714,1996.71428571429,17199.5,25,21,45,31,57,56,92,85,66,71,35,94,79,42,71,81,27.1428571428571,-59,25.8928571428571,16.9511904761905,15,84,0.002474,0.002924,0.735336,0.161749,NA,1
44.3345996097443,320,1863.14285714286,17036,24.5714285714286,20.7142857142857,44.7142857142857,30.8571428571429,55.7142857142857,55,85,85.4285714285714,67,69.8571428571429,37,94.2857142857143,77.7142857142857,41.5714285714286,70,79,26,-57.2857142857143,24.4523809523809,17.0916666666667,14.5714285714286,83.7142857142857,0.002067,0.002944,0.746329,0.171408,NA,1
45.2029545997063,300.285714285714,1789.14285714286,17387,24.1428571428571,20.4285714285714,44.4285714285714,30.7142857142857,54.4285714285714,54,78,85.8571428571429,68,68.7142857142857,39,94.5714285714286,76.4285714285714,41.1428571428571,69,77,25,-55.5714285714286,24.797619047619,17.447619047619,14.1428571428571,83.4285714285714,0.001847,0.002643,0.757049,0.18573,NA,1
45.1723389331263,279.428571428571,1644,17159,23.7142857142857,20.1428571428571,44.1428571428571,30.5714285714286,53.1428571428571,53,71,86.2857142857143,69,67.5714285714286,41,94.8571428571429,75.1428571428571,40.7142857142857,68,75,24,-54,26.9285714285714,17.7297619047619,13.7142857142857,83.1428571428571,0.002217,0.002808,0.766017,0.201539,NA,1
44.9938146233381,286,1552.28571428571,17245,23.2857142857143,19.8571428571429,43.8571428571429,30.4285714285714,51.8571428571429,52,64,86.7142857142857,70,66.4285714285714,43,95.1428571428571,73.8571428571429,40.2857142857143,67,73,23.1428571428571,-52.2857142857143,28.3690476190476,18.0369047619048,13.2857142857143,82.8571428571429,0.002173,0.002504,0.7761,0.214697,0.270499,1
45.7535542523473,284.428571428571,1485,17439,22.8571428571429,19.5714285714286,43.5714285714286,30.2857142857143,50.5714285714286,51,57,87.1428571428571,71,65.2857142857143,45,95.4285714285714,72.5714285714286,39.8571428571429,66,71,20.2857142857143,-46.4285714285714,31.1547619047619,18.375,12.8571428571429,82.5714285714286,0.001788,0.002093,0.787641,0.228593,0.318026,1
45.8089639245552,280.714285714286,1393.85714285714,17419.6666666667,22.4285714285714,19.2857142857143,43.2857142857143,30.1428571428571,49.2857142857143,50,50,87.5714285714286,72,64.1428571428571,47,95.7142857142857,71.2857142857143,39.4285714285714,65,69,19.1428571428571,-44.5714285714286,32.9047619047619,18.5083333333333,12.4285714285714,82.2857142857143,0.001654,0.00202,0.79906,0.241656,0.359069,1
47.0698246282686,240.714285714286,1277.14285714286,17400.3333333333,22,19,43,30,48,49,43,88,73,63,49,96,70,39,64,67,18,-42,34.9761904761905,18.675,12,82,0.001452,0.001865,0.809881,0.264825,0.413501,1
45.8399690131242,239.428571428571,1193.28571428571,17381,21.4285714285714,18.8571428571429,43,29.8571428571429,53.4285714285714,48.5714285714286,43.7142857142857,87.8571428571429,73,62.8571428571429,52.5714285714286,95.5714285714286,67.8571428571429,38.7142857142857,63.2857142857143,69.4285714285714,18.1428571428571,-41.7142857142857,34.9761904761905,18.5976190476191,11.2857142857143,82.4285714285714,0.001506,0.001836,0.817646,0.283305,0.415259,1
45.5035910019549,237.142857142857,1125.14285714286,17559,20.8571428571429,18.7142857142857,43,29.7142857142857,58.8571428571429,48.1428571428571,44.4285714285714,87.7142857142857,73,62.7142857142857,56.1428571428571,95.1428571428571,65.7142857142857,38.4285714285714,62.5714285714286,71.8571428571429,18.1428571428571,-41.1428571428571,33.5952380952381,18.525,10.5714285714286,82.8571428571429,0.001539,0.001845,0.822116,0.288456,0.412991,1
45.263621779061,228,1171.85714285714,17183,20.2857142857143,18.5714285714286,43,29.5714285714286,64.2857142857143,47.7142857142857,45.1428571428571,87.5714285714286,73,62.5714285714286,59.7142857142857,94.7142857142857,63.5714285714286,38.1428571428571,61.8571428571429,74.2857142857143,18,-40.5714285714286,33.5238095238095,18.4583333333333,9.85714285714286,83.2857142857143,0.001342,0.001623,0.829448,0.292638,0.409695,1
45.4878327655465,203.142857142857,1092.42857142857,16868,19.7142857142857,18.4285714285714,43,29.4285714285714,69.7142857142857,47.2857142857143,45.8571428571429,87.4285714285714,73,62.4285714285714,63.2857142857143,94.2857142857143,61.4285714285714,37.8571428571429,61.1428571428571,76.7142857142857,17.7142857142857,-40.1428571428571,36.0238095238095,18.6726190476191,9.14285714285714,83.7142857142857,0.001278,0.001615,0.835013,0.294737,0.409788,1
43.5438280620704,201.428571428571,1034,16852,19.1428571428571,18.2857142857143,43,29.2857142857143,75.1428571428571,46.8571428571429,46.5714285714286,87.2857142857143,73,62.2857142857143,66.8571428571429,93.8571428571429,59.2857142857143,37.5714285714286,60.4285714285714,79.1428571428571,17.5714285714286,-39.7142857142857,34.2207792207792,18.6380952380952,8.42857142857143,84.1428571428571,0.001285,0.0017,0.838025,0.29705,0.40865,1
42.4770821309776,201.285714285714,957.142857142857,17035,18.5714285714286,18.1428571428571,43,29.1428571428571,80.5714285714286,46.4285714285714,47.2857142857143,87.1428571428571,73,62.1428571428571,70.4285714285714,93.4285714285714,57.1428571428571,37.2857142857143,59.7142857142857,81.5714285714286,17.5714285714286,-39,34.6504329004329,18.552380952381,7.71428571428571,84.5714285714286,0.001558,0.001929,0.841208,0.302577,0.405956,1
40.0403019406671,195.428571428571,927.428571428571,17218,18,18,43,29,86,46,48,87,73,62,74,93,55,37,59,84,17.4285714285714,-38,35.4242424242424,18.7392857142857,7,85,0.001615,0.002048,0.839869,0.305103,0.404444,1
39.9276552734798,192.571428571429,909.285714285714,17401,17.5714285714286,17.5714285714286,42.4285714285714,28.4285714285714,88,46,55.4285714285714,87.4285714285714,71.8571428571429,63.1428571428571,71.7142857142857,92.5714285714286,57.2857142857143,36.7142857142857,59.5714285714286,82.8571428571429,16.7142857142857,-37,39.1623376623376,19.3940476190476,6.57142857142857,84.8571428571429,0.0014,0.001961,0.84087,0.306884,0.401519142857143,1
39.0368453780024,181.142857142857,867.428571428571,17035,17.1428571428571,17.1428571428571,41.8571428571429,27.8571428571429,90,46,62.8571428571429,87.8571428571429,70.7142857142857,64.2857142857143,69.4285714285714,92.1428571428571,59.5714285714286,36.4285714285714,60.1428571428571,81.7142857142857,16.1428571428571,-36.2857142857143,42.5670995670995,19.6940476190476,6.14285714285714,84.7142857142857,0.001617,0.0022,0.845813,0.315826,0.398594285714286,1
37.6839185410816,179.714285714286,783.285714285714,17213,16.7142857142857,16.7142857142857,41.2857142857143,27.2857142857143,92,46,70.2857142857143,88.2857142857143,69.5714285714286,65.4285714285714,67.1428571428571,91.7142857142857,61.8571428571429,36.1428571428571,60.7142857142857,80.5714285714286,15.5714285714286,-35.5714285714286,43.0075757575757,20.025,5.71428571428571,84.5714285714286,0.001721,0.002244,0.847371,0.322453,0.395669428571429,1
36.9713529683652,174.857142857143,751.428571428571,17087,16.2857142857143,16.2857142857143,40.7142857142857,26.7142857142857,94,46,77.7142857142857,88.7142857142857,68.4285714285714,66.5714285714286,64.8571428571429,91.2857142857143,64.1428571428571,35.8571428571429,61.2857142857143,79.4285714285714,15.1428571428571,-34.8571428571429,41.2575757575757,20.1714285714286,5.28571428571429,84.4285714285714,0.001502,0.002176,0.847688,0.329448,0.392744571428571,1
37.0186586032034,159.714285714286,701.428571428571,17316,15.8571428571429,15.8571428571429,40.1428571428571,26.1428571428571,96,46,85.1428571428571,89.1428571428571,67.2857142857143,67.7142857142857,62.5714285714286,90.8571428571429,66.4285714285714,35.5714285714286,61.8571428571429,78.2857142857143,14.2857142857143,-34,44.1082251082251,20.5392857142857,4.85714285714286,84.2857142857143,0.001418,0.002093,0.850673,0.339666,0.389819714285714,1
36.972408001834,143.714285714286,681.857142857143,17409.3333333333,15.4285714285714,15.4285714285714,39.5714285714286,25.5714285714286,98,46,92.5714285714286,89.5714285714286,66.1428571428571,68.8571428571429,60.2857142857143,90.4285714285714,68.7142857142857,35.2857142857143,62.4285714285714,77.1428571428571,13.2857142857143,-32.5714285714286,44.7857142857143,20.9369047619048,4.42857142857143,84.1428571428571,0.001688,0.002441,0.851811,0.345892,0.386894857142857,1
37.4171418463417,138.857142857143,652.428571428571,17502.6666666667,15,15,39,25,100,46,100,90,65,70,58,90,71,35,63,76,12.2857142857143,-30.8571428571429,42.4404761904762,20.9297619047619,4,84,0.00166,0.002355,0.857999,0.356283,0.38397,1
37.6159394571819,125.285714285714,631.857142857143,17596,14.7142857142857,14.5714285714286,38.1428571428571,24.8571428571429,92.8571428571429,46.2857142857143,95.4285714285714,89.5714285714286,62.2857142857143,67.7142857142857,54,89,69.8571428571429,34.4285714285714,62.4285714285714,74.2857142857143,12,-30.5714285714286,39.2857142857143,20.7297619047619,4.14285714285714,84,0.001585,0.002392,0.859394,0.363648,0.379017,1
36.9287552882377,124.285714285714,610.285714285714,17860,14.4285714285714,14.1428571428571,37.2857142857143,24.7142857142857,85.7142857142857,46.5714285714286,90.8571428571429,89.1428571428571,59.5714285714286,65.4285714285714,50,88,68.7142857142857,33.8571428571429,61.8571428571429,72.5714285714286,11.5714285714286,-30.1428571428571,36.75,20.7666666666667,4.28571428571429,84,0.001494,0.002264,0.861298,0.368143,0.379503,1
36.995489544138,112.285714285714,550.857142857143,17910,14.1428571428571,13.7142857142857,36.4285714285714,24.5714285714286,78.5714285714286,46.8571428571429,86.2857142857143,88.7142857142857,56.8571428571429,63.1428571428571,46,87,67.5714285714286,33.2857142857143,61.2857142857143,70.8571428571429,11.1428571428571,-29.5714285714286,35.0238095238095,20.7011904761905,4.42857142857143,84,0.001313,0.002089,0.862967,0.37348,0.379178,1
36.5360869291415,106,539.285714285714,18351,13.8571428571429,13.2857142857143,35.5714285714286,24.4285714285714,71.4285714285714,47.1428571428571,81.7142857142857,88.2857142857143,54.1428571428571,60.8571428571429,42,86,66.4285714285714,32.7142857142857,60.7142857142857,69.1428571428571,10.8571428571429,-29,34.2380952380952,20.3928571428571,4.57142857142857,84,0.001352,0.001943,0.864653,0.378134,0.378715,1
36.5016754270859,93.7142857142857,532.285714285714,18198,13.5714285714286,12.8571428571429,34.7142857142857,24.2857142857143,64.2857142857143,47.4285714285714,77.1428571428571,87.8571428571429,51.4285714285714,58.5714285714286,38,85,65.2857142857143,32.1428571428571,60.1428571428571,67.4285714285714,10.7142857142857,-28.7142857142857,31.0714285714285,19.6714285714286,4.71428571428571,84,0.001433,0.001998,0.863405,0.381341,0.379606,1
35.7770734853728,87.5714285714286,512.857142857143,18306.6666666667,13.2857142857143,12.4285714285714,33.8571428571429,24.1428571428571,57.1428571428571,47.7142857142857,72.5714285714286,87.4285714285714,48.7142857142857,56.2857142857143,34,84,64.1428571428571,31.5714285714286,59.5714285714286,65.7142857142857,10.5714285714286,-28.1428571428571,29.4329004329004,19.1345238095238,4.85714285714286,84,0.001569,0.002033,0.865547,0.388438,0.378085,1
35.4044058118723,86.4285714285714,476.714285714286,18415.3333333333,13,12,33,24,50,48,68,87,46,54,30,83,63,31,59,64,10.5714285714286,-27.1428571428571,30.1709956709956,18.7428571428571,5,84,0.002368,0.00272,0.866412,0.389774,0.380217,1
33.8838239377707,90,451.571428571429,18524,12.7142857142857,11.7142857142857,32.7142857142857,23.7142857142857,50.7142857142857,48.1428571428571,64.5714285714286,87.1428571428571,48.1428571428571,52.7142857142857,35.7142857142857,80.5714285714286,61.5714285714286,31,58.1428571428571,66.2857142857143,10.4285714285714,-28.5714285714286,30.8138528138528,18.8297619047619,5,83.8571428571429,0.002347,0.002507,0.869828,0.392309,0.382287,1
33.8894164059538,85.4285714285714,434.142857142857,18971,12.4285714285714,11.4285714285714,32.4285714285714,23.4285714285714,51.4285714285714,48.2857142857143,61.1428571428571,87.2857142857143,50.2857142857143,51.4285714285714,41.4285714285714,78.1428571428571,60.1428571428571,31,57.2857142857143,68.5714285714286,11,-34,31.4686147186147,19.0214285714286,5,83.7142857142857,0.00249,0.002525,0.869302,0.401176,0.38014,1
33.9072660881755,82.1428571428571,422.857142857143,19642,12.1428571428571,11.1428571428571,32.1428571428571,23.1428571428571,52.1428571428571,48.4285714285714,57.7142857142857,87.4285714285714,52.4285714285714,50.1428571428571,47.1428571428571,75.7142857142857,58.7142857142857,31,56.4285714285714,70.8571428571429,10.7142857142857,-33.7142857142857,32.004329004329,19.1857142857143,5,83.5714285714286,0.002514,0.002584,0.867693,0.405519,0.37664,1
33.6591053299191,75.5714285714286,385.285714285714,19634,11.8571428571429,10.8571428571429,31.8571428571429,22.8571428571429,52.8571428571429,48.5714285714286,54.2857142857143,87.5714285714286,54.5714285714286,48.8571428571429,52.8571428571429,73.2857142857143,57.2857142857143,31,55.5714285714286,73.1428571428571,10.5714285714286,-33.7142857142857,30.9329004329004,19.0892857142857,5,83.4285714285714,0.002759,0.002823,0.868986,0.414052,0.377802,0
34.4328655391094,78.1428571428571,325.857142857143,20188,11.5714285714286,10.5714285714286,31.5714285714286,22.5714285714286,53.5714285714286,48.7142857142857,50.8571428571429,87.7142857142857,56.7142857142857,47.5714285714286,58.5714285714286,70.8571428571429,55.8571428571429,31,54.7142857142857,75.4285714285714,10.2857142857143,-33.4285714285714,30.5757575757576,19.5392857142857,5,83.2857142857143,0.002918,0.002883,0.870884,0.418238,0.374516,0
34.656694001513,77.8571428571429,326.142857142857,20202.3333333333,11.2857142857143,10.2857142857143,31.2857142857143,22.2857142857143,54.2857142857143,48.8571428571429,47.4285714285714,87.8571428571429,58.8571428571429,46.2857142857143,64.2857142857143,68.4285714285714,54.4285714285714,31,53.8571428571429,77.7142857142857,9.85714285714286,-33,29.7261904761904,19.9464285714286,5,83.1428571428571,0.002762,0.00256,0.871367,0.425356,0.369139,0
35.295681112512,72.2857142857143,305.285714285714,20216.6666666667,11,10,31,22,55,49,44,88,61,45,70,66,53,31,53,80,9.71428571428571,-33.1428571428571,28.2142857142857,20.2833333333333,5,83,0.001973,0.00179,0.870191,0.434021,0.362282,0
36.1802487922333,69.1428571428571,282.714285714286,20231,10.8571428571429,10.1428571428571,30.8571428571429,22,55.7142857142857,48.1428571428571,47.5714285714286,87,58.2857142857143,44,66.8571428571429,64.8571428571429,58,30.7142857142857,53.4285714285714,79.5714285714286,9.57142857142857,-31.2857142857143,27.2619047619047,19.9,5,83.2857142857143,0.002138,0.002016,0.869513,0.440743,0.362517,0
36.6506352479838,69.8571428571429,297.285714285714,19930,10.7142857142857,10.2857142857143,30.7142857142857,22,56.4285714285714,47.2857142857143,51.1428571428571,86,55.5714285714286,43,63.7142857142857,63.7142857142857,63,30.4285714285714,53.8571428571429,79.1428571428571,8.57142857142857,-25.2857142857143,26.3690476190476,19.3916666666667,5,83.5714285714286,0.001977,0.002008,0.870886,0.440927,0.363337,0
36.8828840149106,73.2857142857143,292.285714285714,19758,10.5714285714286,10.4285714285714,30.5714285714286,22,57.1428571428571,46.4285714285714,54.7142857142857,85,52.8571428571429,42,60.5714285714286,62.5714285714286,68,30.1428571428571,54.2857142857143,78.7142857142857,8.57142857142857,-25.1428571428571,25.6547619047619,18.8940476190476,5,83.8571428571429,0.00204,0.002077,0.871566,0.445861,0.363758,0
