"swbj","jDeaths","jCases","NIKKEI","jCoronaVirus","jCoronaVirusNews","jCorona","jCoronaNews","jCovid","jCovidNews","jUnemployment","jUnemploymentNews","jEconomy","jEconomyNews","jGDP","jGDPNews","jStress","jDepression","jHealth","jSolitude","jInsomnia","jResidential","jWorkplace","jpm25","jtemperature","jWuhan","jAdultContent","jFB.CLI","jFB.ILI","jFB.MC","jFB.DC","jFB.HF","jlockdown"
24.9375628906302,3.28571428571429,390,19498.5,38,49,95.7142857142857,92.5714285714286,14.5714285714286,36,84.2857142857143,55.4285714285714,92.1428571428571,61.2857142857143,37.4285714285714,27.8571428571429,36.1428571428571,51.2857142857143,83.8571428571429,79.7142857142857,64,8.85714285714286,-14.2857142857143,45.926267281106,11.821198156682,11.8571428571429,87.7142857142857,NA,NA,NA,NA,NA,1
25.8328186490509,3.57142857142857,438.571428571429,19346.8001303333,33,46,94.8571428571429,91.2857142857143,14.2857142857143,37,81.1428571428571,52.7142857142857,90.5714285714286,59.1428571428571,37.7142857142857,30.4285714285714,38.5714285714286,51.1428571428571,83.4285714285714,79.8571428571429,64,9.42857142857143,-15.7142857142857,42.8387096774194,11.5308755760369,11.4285714285714,87.8571428571429,NA,NA,NA,NA,NA,1
27.6345239625503,4,496.714285714286,19195.1002606667,28,43,94,90,14,38,78,50,89,57,38,33,41,51,83,80,64,10,-17,42.9124423963134,11.4981566820276,11,88,NA,NA,NA,NA,NA,1
28.4054830585162,4.14285714285714,514.428571428571,19043.400391,27.2857142857143,43.2857142857143,91.5714285714286,87.5714285714286,13.8571428571429,42.5714285714286,76.5714285714286,49.1428571428571,88.1428571428571,56.2857142857143,36.8571428571429,33.1428571428571,40.8571428571429,50.5714285714286,83.7142857142857,79.2857142857143,65.1428571428571,10.8571428571429,-18.2857142857143,40.5253456221198,11.3345622119816,10.4285714285714,87.5714285714286,NA,NA,NA,NA,NA,1
28.3362067160006,4.14285714285714,534.142857142857,19638.810547,26.5714285714286,43.5714285714286,89.1428571428571,85.1428571428571,13.7142857142857,47.1428571428571,75.1428571428571,48.2857142857143,87.2857142857143,55.5714285714286,35.7142857142857,33.2857142857143,40.7142857142857,50.1428571428571,84.4285714285714,78.5714285714286,66.2857142857143,11.4285714285714,-19.2857142857143,38.1612903225806,11.2700460829493,9.85714285714286,87.1428571428571,NA,NA,NA,NA,NA,1
28.590293924,5.42857142857143,549,19550.089844,25.8571428571429,43.8571428571429,86.7142857142857,82.7142857142857,13.5714285714286,51.7142857142857,73.7142857142857,47.4285714285714,86.4285714285714,54.8571428571429,34.5714285714286,33.4285714285714,40.5714285714286,49.7142857142857,85.1428571428571,77.8571428571429,67.4285714285714,11.7142857142857,-20,35.6866359447005,11.2801843317972,9.28571428571429,86.7142857142857,NA,NA,NA,NA,NA,1
28.7462668204632,7.28571428571429,544.857142857143,19290.199219,25.1428571428571,44.1428571428571,84.2857142857143,80.2857142857143,13.4285714285714,56.2857142857143,72.2857142857143,46.5714285714286,85.5714285714286,54.1428571428571,33.4285714285714,33.5714285714286,40.4285714285714,49.2857142857143,85.8571428571429,77.1428571428571,68.5714285714286,12,-20.7142857142857,35.9308755760369,11.4184331797235,8.71428571428572,86.2857142857143,NA,NA,NA,NA,NA,1
28.7126873008773,8.57142857142857,545.714285714286,19897.259766,24.4285714285714,44.4285714285714,81.8571428571429,77.8571428571429,13.2857142857143,60.8571428571429,70.8571428571429,45.7142857142857,84.7142857142857,53.4285714285714,32.2857142857143,33.7142857142857,40.2857142857143,48.8571428571429,86.5714285714286,76.4285714285714,69.7142857142857,12.2857142857143,-21.4285714285714,37.3041474654378,11.9396313364055,8.14285714285714,85.8571428571429,NA,NA,NA,NA,NA,1
28.6791077812914,8.57142857142857,541.428571428571,19821.212891,23.7142857142857,44.7142857142857,79.4285714285714,75.4285714285714,13.1428571428571,65.4285714285714,69.4285714285714,44.8571428571429,83.8571428571429,52.7142857142857,31.1428571428571,33.8571428571429,40.1428571428571,48.4285714285714,87.2857142857143,75.7142857142857,70.8571428571429,12.8571428571429,-22,38.184331797235,12.3373271889401,7.57142857142857,85.4285714285714,NA,NA,NA,NA,NA,1
29.8039188679417,9,516.142857142857,19745.166016,23,45,77,73,13,70,68,44,83,52,30,34,40,48,88,75,72,12.7142857142857,-22.1428571428571,37.3179723502304,12.9,7,85,NA,NA,NA,NA,NA,1
28.8013001855696,9.85714285714286,499.428571428571,19669.119141,22.1428571428571,43.8571428571429,73.2857142857143,71,12.7142857142857,67.8571428571429,67.5714285714286,46.8571428571429,82.7142857142857,58.5714285714286,32,36.8571428571429,39.1428571428571,48.8571428571429,87.5714285714286,76.5714285714286,72.8571428571429,12.8571428571429,-22.5714285714286,37.221198156682,13.5073732718894,6.85714285714286,85.1428571428571,NA,NA,NA,NA,NA,1
27.9474763495431,11,496.285714285714,19280.779297,21.2857142857143,42.7142857142857,69.5714285714286,69,12.4285714285714,65.7142857142857,67.1428571428571,49.7142857142857,82.4285714285714,65.1428571428571,34,39.7142857142857,38.2857142857143,49.7142857142857,87.1428571428571,78.1428571428571,73.7142857142857,13.1428571428571,-23.2857142857143,37.9907834101382,13.9437788018433,6.71428571428571,85.2857142857143,NA,NA,NA,NA,NA,1
28.6597027204942,22.5714285714286,485.142857142857,19137.949219,20.4285714285714,41.5714285714286,65.8571428571429,67,12.1428571428571,63.5714285714286,66.7142857142857,52.5714285714286,82.1428571428571,71.7142857142857,36,42.5714285714286,37.4285714285714,50.5714285714286,86.7142857142857,79.7142857142857,74.5714285714286,13.5714285714286,-24,36.4239631336405,13.6576036866359,6.57142857142857,85.4285714285714,NA,NA,NA,NA,NA,1
28.3563466380878,21.5714285714286,476.714285714286,19429.439453,19.5714285714286,40.4285714285714,62.1428571428571,65,11.8571428571429,61.4285714285714,66.2857142857143,55.4285714285714,81.8571428571429,78.2857142857143,38,45.4285714285714,36.5714285714286,51.4285714285714,86.2857142857143,81.2857142857143,75.4285714285714,14,-24.5714285714286,34.0599078341014,13.2847926267281,6.42857142857143,85.5714285714286,NA,NA,NA,NA,NA,1
28.8305974938397,24.1428571428571,460.142857142857,19262,18.7142857142857,39.2857142857143,58.4285714285714,63,11.5714285714286,59.2857142857143,65.8571428571429,58.2857142857143,81.5714285714286,84.8571428571429,40,48.2857142857143,35.7142857142857,52.2857142857143,85.8571428571429,82.8571428571429,76.2857142857143,14.2857142857143,-25,31.9447004608295,12.7764976958525,6.28571428571429,85.7142857142857,0.00691,0.007532,0.795783,0.249075,NA,1
30.5081421005568,25.7142857142857,433.428571428571,19435.7402343333,17.8571428571429,38.1428571428571,54.7142857142857,61,11.2857142857143,57.1428571428571,65.4285714285714,61.1428571428571,81.2857142857143,91.4285714285714,42,51.1428571428571,34.8571428571429,53.1428571428571,85.4285714285714,84.4285714285714,77.1428571428571,14,-25,31.778801843318,12.8,6.14285714285714,85.8571428571429,0.005962,0.008625,0.780335,0.215731,NA,1
28.0621208321152,26.7142857142857,403,19609.4804686667,17,37,51,59,11,55,65,64,81,98,44,54,34,54,85,86,78,14.1428571428571,-25.5714285714286,36.0230414746544,12.9958525345622,6,86,0.004867,0.007491,0.789329,0.212539,NA,1
27.3442011688891,25.7142857142857,376.285714285714,19783.220703,16.5714285714286,35.8571428571429,50.1428571428571,57.7142857142857,10.7142857142857,51.8571428571429,64.5714285714286,62.8571428571429,80.5714285714286,93.4285714285714,42.7142857142857,51.5714285714286,38.7142857142857,55.1428571428571,84.4285714285714,86,77.7142857142857,14.2857142857143,-26,39.7373271889401,12.9244239631336,6.14285714285714,86.4285714285714,0.007249,0.009169,0.795716,0.215833,NA,1
27.0067035036531,27.1428571428571,351,19771.189453,16.1428571428571,34.7142857142857,49.2857142857143,56.4285714285714,10.4285714285714,48.7142857142857,64.1428571428571,61.7142857142857,80.1428571428571,88.8571428571429,41.4285714285714,49.1428571428571,43.4285714285714,56.2857142857143,83.8571428571429,86,77.4285714285714,14.2857142857143,-26.2857142857143,40.4009216589862,12.763133640553,6.28571428571429,86.8571428571429,0.006907,0.008574,0.796051,0.216931,NA,1
26.86977304915,16,336.571428571429,19982.439453,15.7142857142857,33.5714285714286,48.4285714285714,55.1428571428571,10.1428571428571,45.5714285714286,63.7142857142857,60.5714285714286,79.7142857142857,84.2857142857143,40.1428571428571,46.7142857142857,48.1428571428571,57.4285714285714,83.2857142857143,86,77.1428571428571,15.4285714285714,-31.7142857142857,42.9170506912442,13.3101382488479,6.42857142857143,87.2857142857143,0.006441,0.008363,0.806622,0.21939,NA,1
26.9462756349315,18.2857142857143,309.857142857143,20193.689453,15.2857142857143,32.4285714285714,47.5714285714286,53.8571428571429,9.85714285714286,42.4285714285714,63.2857142857143,59.4285714285714,79.2857142857143,79.7142857142857,38.8571428571429,44.2857142857143,52.8571428571429,58.5714285714286,82.7142857142857,86,76.8571428571429,15.5714285714286,-32.5714285714286,47.0230414746544,14.2543778801843,6.57142857142857,87.7142857142857,0.006266,0.008305,0.812795,0.224772,NA,1
26.8828146369043,16.4285714285714,270.428571428571,19619.349609,14.8571428571429,31.2857142857143,46.7142857142857,52.5714285714286,9.57142857142857,39.2857142857143,62.8571428571429,58.2857142857143,78.8571428571429,75.1428571428571,37.5714285714286,41.8571428571429,57.5714285714286,59.7142857142857,82.1428571428571,86,76.5714285714286,16,-33.8571428571429,52.2811059907834,15.3760368663594,6.71428571428571,88.1428571428571,0.005956,0.007878,0.817696,0.230334,NA,1
26.4509013758375,17.1428571428571,245.142857142857,19628.5862626667,14.4285714285714,30.1428571428571,45.8571428571429,51.2857142857143,9.28571428571429,36.1428571428571,62.4285714285714,57.1428571428571,78.4285714285714,70.5714285714286,36.2857142857143,39.4285714285714,62.2857142857143,60.8571428571429,81.5714285714286,86,76.2857142857143,16.1428571428571,-34.4285714285714,58.1658986175115,16.0691244239631,6.85714285714286,88.5714285714286,0.006313,0.007445,0.835303,0.245764,NA,1
27.9677033886422,20.5714285714286,236.714285714286,19637.8229163333,14,29,45,50,9,33,62,56,78,66,35,37,67,62,81,86,76,16.1428571428571,-34.8571428571429,59.7649769585253,16.5188940092166,7,89,0.005436,0.006641,0.827468,0.231601,NA,1
28.8488727337869,22.7142857142857,238.857142857143,19647.05957,14,28.7142857142857,43.2857142857143,49.2857142857143,9,35.5714285714286,63.2857142857143,53.2857142857143,79.7142857142857,67.2857142857143,35.4285714285714,38.2857142857143,64,63,83.4285714285714,85.2857142857143,79.4285714285714,18.1428571428571,-41.5714285714286,58.8341013824885,17.4092165898617,6.71428571428571,88.7142857142857,0.004594,0.006078,0.824129,0.225017,NA,1
29.4063281212316,20.7142857142857,236.428571428571,19656.2962236667,14,28.4285714285714,41.5714285714286,48.5714285714286,9,38.1428571428571,64.5714285714286,50.5714285714286,81.4285714285714,68.5714285714286,35.8571428571429,39.5714285714286,61,64,85.8571428571429,84.5714285714286,82.8571428571429,20.2857142857143,-48.1428571428571,58.4377880184332,18.194930875576,6.42857142857143,88.4285714285714,0.004992,0.006601,0.824496,0.224414,NA,1
29.1823451515536,22,214.571428571429,19665.5328773333,14,28.1428571428571,39.8571428571429,47.8571428571429,9,40.7142857142857,65.8571428571429,47.8571428571429,83.1428571428571,69.8571428571429,36.2857142857143,40.8571428571429,58,65,88.2857142857143,83.8571428571429,86.2857142857143,21.4285714285714,-49.2857142857143,57.3640552995392,18.4958525345622,6.14285714285714,88.1428571428571,0.005565,0.00739,0.8229,0.224416,NA,1
29.0369209128131,19.4285714285714,196.428571428571,19674.769531,14,27.8571428571429,38.1428571428571,47.1428571428571,9,43.2857142857143,67.1428571428571,45.1428571428571,84.8571428571429,71.1428571428571,36.7142857142857,42.1428571428571,55,66,90.7142857142857,83.1428571428571,89.7142857142857,21.1428571428571,-48.4285714285714,52.294930875576,18.3857142857143,5.85714285714286,87.8571428571429,0.005284,0.007328,0.825173,0.232754,0.317029,1
28.535033431325,17.8571428571429,180.857142857143,20179.089844,14,27.5714285714286,36.4285714285714,46.4285714285714,9,45.8571428571429,68.4285714285714,42.4285714285714,86.5714285714286,72.4285714285714,37.1428571428571,43.4285714285714,52,67,93.1428571428571,82.4285714285714,93.1428571428571,20.7142857142857,-47.2857142857143,47.2073732718894,18.163133640553,5.57142857142857,87.5714285714286,0.005098,0.007211,0.828505,0.243425,0.337646,1
28.0390077816309,20.8571428571429,157.714285714286,20249.6132813333,14,27.2857142857143,34.7142857142857,45.7142857142857,9,48.4285714285714,69.7142857142857,39.7142857142857,88.2857142857143,73.7142857142857,37.5714285714286,44.7142857142857,49,68,95.5714285714286,81.7142857142857,96.5714285714286,20.4285714285714,-45.8571428571429,40.5069124423963,17.9746543778802,5.28571428571429,87.2857142857143,0.005585,0.007464,0.831612,0.247652,0.361425,1
27.8410013664765,17.2857142857143,129.714285714286,20320.1367186667,14,27,33,45,9,51,71,37,90,75,38,46,46,69,98,81,100,20.4285714285714,-45,35.184331797235,18.0267281105991,5,87,0.005607,0.007584,0.835246,0.25115,0.394358,1
27.4568117931302,15.8571428571429,105.857142857143,20390.660156,13.5714285714286,26,32,43.5714285714286,9,49.1428571428571,70.5714285714286,44,89.8571428571429,70.7142857142857,40.4285714285714,47.5714285714286,45.2857142857143,69,97.8571428571429,82.7142857142857,99.8571428571429,18,-37.7142857142857,35.405529953917,18.0235023041475,4.71428571428571,86.5714285714286,0.005637,0.007508,0.838776,0.260846,0.39146,1
27.9020239550046,17.4285714285714,91.8571428571429,20366.480469,13.1428571428571,25,31,42.1428571428571,9,47.2857142857143,70.1428571428571,51,89.7142857142857,66.4285714285714,42.8571428571429,49.1428571428571,44.5714285714286,69,97.7142857142857,84.4285714285714,99.7142857142857,15.7142857142857,-30.5714285714286,37.4147465437788,18.0460829493087,4.42857142857143,86.1428571428571,0.005458,0.007271,0.839358,0.269202,0.391304,1
28.1533588954086,17.8571428571429,95.7142857142857,20267.050781,12.7142857142857,24,30,40.7142857142857,9,45.4285714285714,69.7142857142857,58,89.5714285714286,62.1428571428571,45.2857142857143,50.7142857142857,43.8571428571429,69,97.5714285714286,86.1428571428571,99.5714285714286,13.2857142857143,-23.5714285714286,38.9953917050691,18.1470046082949,4.14285714285714,85.7142857142857,0.005185,0.006928,0.843023,0.279159,0.386346,1
28.8937434274245,19.4285714285714,88,19914.779297,12.2857142857143,23,29,39.2857142857143,9,43.5714285714286,69.2857142857143,65,89.4285714285714,57.8571428571429,47.7142857142857,52.2857142857143,43.1428571428571,69,97.4285714285714,87.8571428571429,99.4285714285714,13,-23.1428571428571,41.2350230414747,18.5382488479263,3.85714285714286,85.2857142857143,0.005042,0.006562,0.843832,0.280707,0.383106,1
29.4280813514729,21.8571428571429,92.2857142857143,20037.470703,11.8571428571429,22,28,37.8571428571429,9,41.7142857142857,68.8571428571429,72,89.2857142857143,53.5714285714286,50.1428571428571,53.8571428571429,42.4285714285714,69,97.2857142857143,89.5714285714286,99.2857142857143,12.8571428571429,-22.5714285714286,43.073732718894,18.8078341013825,3.57142857142857,84.8571428571429,0.004993,0.006358,0.844224,0.278508,0.377486,1
29.3183867855813,17.8571428571429,84,20069.5572916667,11.4285714285714,21,27,36.4285714285714,9,39.8571428571429,68.4285714285714,79,89.1428571428571,49.2857142857143,52.5714285714286,55.4285714285714,41.7142857142857,69,97.1428571428571,91.2857142857143,99.1428571428571,13,-23,42,18.7718894009217,3.28571428571429,84.4285714285714,0.005011,0.006342,0.843923,0.276342,0.371409,1
28.7495525228434,18.7142857142857,76.8571428571429,20101.6438803333,11,20,26,35,9,38,68,86,89,45,55,57,41,69,97,93,99,12.5714285714286,-22.4285714285714,42.6405529953917,18.7880184331797,3,84,0.004446,0.005561,0.845268,0.277235,0.364806,1
29.0662084628045,18.2857142857143,72.4285714285714,20133.730469,11,19.8571428571429,26,34.8571428571429,8.85714285714286,44,68.4285714285714,88,88.4285714285714,46.7142857142857,53,54.4285714285714,49.4285714285714,71,96.7142857142857,94,97.8571428571429,12.7142857142857,-22.1428571428571,41.926267281106,18.6304147465438,3,84.5714285714286,0.004186,0.005246,0.846574,0.275019,0.362815571428571,1
28.6850023728572,17.1428571428571,70.1428571428571,20433.449219,11,19.7142857142857,26,34.7142857142857,8.71428571428571,50,68.8571428571429,90,87.8571428571429,48.4285714285714,51,51.8571428571429,57.8571428571429,73,96.4285714285714,95,96.7142857142857,12.8571428571429,-22,39.0276497695853,18.3751152073733,3,85.1428571428571,0.004279,0.005262,0.84983,0.276028,0.360825142857143,1
29.1521811467376,14.7142857142857,51.5714285714286,20595.150391,11,19.5714285714286,26,34.5714285714286,8.57142857142857,56,69.2857142857143,92,87.2857142857143,50.1428571428571,49,49.2857142857143,66.2857142857143,75,96.1428571428571,96,95.5714285714286,12.7142857142857,-21.7142857142857,35.3640552995392,17.9658986175115,3,85.7142857142857,0.003977,0.005076,0.851558,0.274894,0.358834714285714,1
29.1440133572625,12.8571428571429,49.2857142857143,20552.310547,11,19.4285714285714,26,34.4285714285714,8.42857142857143,62,69.7142857142857,94,86.7142857142857,51.8571428571429,47,46.7142857142857,74.7142857142857,77,95.8571428571429,97,94.4285714285714,12.7142857142857,-21.4285714285714,32.7373271889401,17.4354838709677,3,86.2857142857143,0.003864,0.004911,0.852109,0.275969,0.356844285714286,1
29.2501306154265,12.2857142857143,45.7142857142857,20388.160156,11,19.2857142857143,26,34.2857142857143,8.28571428571429,68,70.1428571428571,96,86.1428571428571,53.5714285714286,45,44.1428571428571,83.1428571428571,79,95.5714285714286,98,93.2857142857143,12.4285714285714,-21.1428571428571,30.4147465437788,17.0907834101382,3,86.8571428571429,0.003591,0.004782,0.852393,0.277781,0.354853857142857,1
28.9720023043447,11.8571428571429,42.7142857142857,20505.9902343333,11,19.1428571428571,26,34.1428571428571,8.14285714285714,74,70.5714285714286,98,85.5714285714286,55.2857142857143,43,41.5714285714286,91.5714285714286,81,95.2857142857143,99,92.1428571428571,12,-20.7142857142857,31.4608294930876,17.2488479262673,3,87.4285714285714,0.003437,0.004768,0.851889,0.279139,0.352863428571429,1
27.8808162558588,10.8571428571429,37.8571428571429,20623.8203126667,11,19,26,34,8,80,71,100,85,57,41,39,100,83,95,100,91,11.8571428571429,-20.2857142857143,31.0460829493088,17.5359447004608,3,88,0.003377,0.004716,0.854018,0.280146,0.350873,1
26.313982318257,11.5714285714286,39.4285714285714,20741.650391,10.7142857142857,19.1428571428571,25.5714285714286,33.4285714285714,7.85714285714286,73.7142857142857,71,91.5714285714286,84.4285714285714,56,41,38.1428571428571,91.7142857142857,81,95.7142857142857,98.8571428571429,89.8571428571429,11.4285714285714,-20,31.0276497695853,17.910599078341,2.85714285714286,87.8571428571429,0.003177,0.004646,0.854008,0.283583,0.347042,1
26.5500945833842,11.8571428571429,36.8571428571429,21271.169922,10.4285714285714,19.2857142857143,25.1428571428571,32.8571428571429,7.71428571428571,67.4285714285714,71,83.1428571428571,83.8571428571429,55,41,37.2857142857143,83.4285714285714,79,96.4285714285714,97.7142857142857,88.7142857142857,11,-19.4285714285714,32.889400921659,18.2557603686636,2.71428571428571,87.7142857142857,0.003104,0.004545,0.856111,0.283889,0.344331,0
26.4160205153731,12.4285714285714,38,21419.230469,10.1428571428571,19.4285714285714,24.7142857142857,32.2857142857143,7.57142857142857,61.1428571428571,71,74.7142857142857,83.2857142857143,54,41,36.4285714285714,75.1428571428571,77,97.1428571428571,96.5714285714286,87.5714285714286,10.7142857142857,-19,35.7281105990784,18.7069124423963,2.57142857142857,87.5714285714286,0.003173,0.004386,0.856333,0.287181,0.342382,0
26.4678256884787,12.8571428571429,37,21916.310547,9.85714285714286,19.5714285714286,24.2857142857143,31.7142857142857,7.42857142857143,54.8571428571429,71,66.2857142857143,82.7142857142857,53,41,35.5714285714286,66.8571428571429,75,97.8571428571429,95.4285714285714,86.4285714285714,10.4285714285714,-18.5714285714286,39.1935483870968,19.2622119815668,2.42857142857143,87.4285714285714,0.003277,0.004463,0.857938,0.28866,0.341235,0
27.1979363371721,11.1428571428571,29.4285714285714,21877.890625,9.57142857142857,19.7142857142857,23.8571428571429,31.1428571428571,7.28571428571429,48.5714285714286,71,57.8571428571429,82.1428571428571,52,41,34.7142857142857,58.5714285714286,73,98.5714285714286,94.2857142857143,85.2857142857143,10.1428571428571,-18,41.1336405529954,19.7101382488479,2.28571428571429,87.2857142857143,0.00341,0.004412,0.857073,0.290675,0.337266,0
26.4456594644018,11.1428571428571,38.2857142857143,21939.390625,9.28571428571429,19.8571428571429,23.4285714285714,30.5714285714286,7.14285714285714,42.2857142857143,71,49.4285714285714,81.5714285714286,51,41,33.8571428571429,50.2857142857143,71,99.2857142857143,93.1428571428571,84.1428571428571,9.71428571428571,-17.1428571428571,43.3271889400922,20.021198156682,2.14285714285714,87.1428571428571,0.003199,0.004063,0.859685,0.296189,0.335566,0
26.233820101258,10.1428571428571,43,22000.890625,9,20,23,30,7,36,71,41,81,50,41,33,42,69,100,92,83,9.57142857142857,-16.7142857142857,44.1013824884793,19.942396313364,2,87,0.002989,0.003797,0.85885,0.300016,0.331891,0
27.602154430392,8.85714285714286,43.2857142857143,22062.390625,8.85714285714286,19.8571428571429,22.2857142857143,28.8571428571429,7,34.7142857142857,70.2857142857143,41.2857142857143,80.2857142857143,51.1428571428571,40.2857142857143,34.4285714285714,46.2857142857143,71,98.7142857142857,91,85.2857142857143,9.28571428571429,-15.7142857142857,43.2672811059908,19.9935483870968,2,87.4285714285714,0.003084,0.003799,0.859905,0.301686,0.329691,0
25.7741733382678,6.85714285714286,43.8571428571429,22325.609375,8.71428571428571,19.7142857142857,21.5714285714286,27.7142857142857,7,33.4285714285714,69.5714285714286,41.5714285714286,79.5714285714286,52.2857142857143,39.5714285714286,35.8571428571429,50.5714285714286,73,97.4285714285714,90,87.5714285714286,8.85714285714286,-15,43.1059907834102,20.4308755760369,2,87.8571428571429,0.003132,0.003908,0.860609,0.30496,0.330107,0
25.1721167831099,6,47.8571428571429,22613.759766,8.57142857142857,19.5714285714286,20.8571428571429,26.5714285714286,7,32.1428571428571,68.8571428571429,41.8571428571429,78.8571428571429,53.4285714285714,38.8571428571429,37.2857142857143,54.8571428571429,75,96.1428571428571,89,89.8571428571429,8.57142857142857,-14.2857142857143,44.3778801843318,20.9755760368664,2,88.2857142857143,0.003265,0.004119,0.863101,0.307394,0.329682,0
23.2265648711015,5.14285714285714,47.8571428571429,22695.740234,8.42857142857143,19.4285714285714,20.1428571428571,25.4285714285714,7,30.8571428571429,68.1428571428571,42.1428571428571,78.1428571428571,54.5714285714286,38.1428571428571,38.7142857142857,59.1428571428571,77,94.8571428571429,88,92.1428571428571,8.28571428571429,-13.5714285714286,46.7926267281106,21.5760368663594,2,88.7142857142857,0.003192,0.004342,0.86222,0.309681,0.32802,0
21.0133386418225,4.71428571428571,49.2857142857143,22863.730469,8.28571428571429,19.2857142857143,19.4285714285714,24.2857142857143,7,29.5714285714286,67.4285714285714,42.4285714285714,77.4285714285714,55.7142857142857,37.4285714285714,40.1428571428571,63.4285714285714,79,93.5714285714286,87,94.4285714285714,8,-13.2857142857143,49.6912442396314,22.1718894009217,2,89.1428571428571,0.00306,0.004331,0.864576,0.312797,0.326883,0
21.6299671016247,4,42.7142857142857,22968.5201823333,8.14285714285714,19.1428571428571,18.7142857142857,23.1428571428571,7,28.2857142857143,66.7142857142857,42.7142857142857,76.7142857142857,56.8571428571429,36.7142857142857,41.5714285714286,67.7142857142857,81,92.2857142857143,86,96.7142857142857,7.85714285714286,-13.4285714285714,51.4055299539171,22.4640552995392,2,89.5714285714286,0.002826,0.004077,0.865164,0.314123,0.323521,0
23.6571725051777,3.57142857142857,41.4285714285714,23073.3098956667,8,19,18,22,7,27,66,43,76,58,36,43,72,83,91,85,99,7.57142857142857,-13.2857142857143,52.294930875576,22.6520737327189,2,90,0.003091,0.004374,0.865716,0.315578,0.321357,0
23.7478766402744,3.42857142857143,41.4285714285714,23178.099609,9.42857142857143,18.1428571428571,18,22.1428571428571,7,29,65.8571428571429,46.7142857142857,75.5714285714286,55.7142857142857,35.7142857142857,40,68,82.8571428571429,91.4285714285714,85,97.2857142857143,7.42857142857143,-13.2857142857143,54.8801843317972,22.8778801843318,1.85714285714286,89.5714285714286,0.002855,0.004071,0.866526,0.319588,0.320869,0
24.1254480083004,3.14285714285714,40,23091.029297,10.8571428571429,17.2857142857143,18,22.2857142857143,7,31,65.7142857142857,50.4285714285714,75.1428571428571,53.4285714285714,35.4285714285714,37,64,82.7142857142857,91.8571428571429,85,95.5714285714286,7.42857142857143,-13.1428571428571,55.7281105990784,23.1096774193548,1.71428571428571,89.1428571428571,0.002801,0.004026,0.865394,0.32042,0.318097,0
22.8999751318896,2.71428571428571,37.8571428571429,23124.949219,12.2857142857143,16.4285714285714,18,22.4285714285714,7,33,65.5714285714286,54.1428571428571,74.7142857142857,51.1428571428571,35.1428571428571,34,60,82.5714285714286,92.2857142857143,85,93.8571428571429,7.28571428571429,-13.1428571428571,53.184331797235,23.3967741935484,1.57142857142857,88.7142857142857,0.002787,0.004328,0.861302,0.319839,0.3153,0
22.9610739562606,2.42857142857143,39.1428571428571,22472.910156,13.7142857142857,15.5714285714286,18,22.5714285714286,7,35,65.4285714285714,57.8571428571429,74.2857142857143,48.8571428571429,34.8571428571429,31,56,82.4285714285714,92.7142857142857,85,92.1428571428571,7.42857142857143,-13.2857142857143,47.9216589861751,23.4299539170507,1.42857142857143,88.2857142857143,0.002748,0.003927,0.861381,0.31746,0.314095,0
23.9757389440317,2.14285714285714,38.2857142857143,22305.480469,15.1428571428571,14.7142857142857,18,22.7142857142857,7,37,65.2857142857143,61.5714285714286,73.8571428571429,46.5714285714286,34.5714285714286,28,52,82.2857142857143,93.1428571428571,85,90.4285714285714,7.42857142857143,-13.2857142857143,42.9308755760369,23.4705069124424,1.28571428571429,87.8571428571429,0.002903,0.004043,0.861537,0.31965,0.31268,0
23.718060718693,1.42857142857143,39.8571428571429,22047.3033856667,16.5714285714286,13.8571428571429,18,22.8571428571429,7,39,65.1428571428571,65.2857142857143,73.4285714285714,44.2857142857143,34.2857142857143,25,48,82.1428571428571,93.5714285714286,85,88.7142857142857,7.71428571428571,-13.8571428571429,38.2304147465438,23.5341013824885,1.14285714285714,87.4285714285714,0.003105,0.004203,0.861175,0.320575,0.311149,0
22.3794729260896,1.28571428571429,41.1428571428571,21789.1263023333,18,13,18,23,7,41,65,69,73,42,34,22,44,82,94,85,87,7.85714285714286,-13.8571428571429,36.4055299539171,23.8668202764977,1,87,0.003262,0.00446,0.861208,0.319751,0.30842,0
22.2773503548071,1.28571428571429,46.8571428571429,21530.949219,16.5714285714286,12.8571428571429,17.8571428571429,23.1428571428571,7.71428571428571,38.4285714285714,64.4285714285714,65.7142857142857,72.5714285714286,46.1428571428571,33.7142857142857,22,48.5714285714286,84,93.4285714285714,86.8571428571429,88.2857142857143,7.71428571428571,-13.8571428571429,35.9124423963134,24.1202764976959,1,87.4285714285714,0.003514,0.004832,0.861271,0.318992,0.30597,0
24.0335817360494,1.57142857142857,53.8571428571429,22582.210938,15.1428571428571,12.7142857142857,17.7142857142857,23.2857142857143,8.42857142857143,35.8571428571429,63.8571428571429,62.4285714285714,72.1428571428571,50.2857142857143,33.4285714285714,22,53.1428571428571,86,92.8571428571429,88.7142857142857,89.5714285714286,7.57142857142857,-13.7142857142857,35.9124423963134,24.0244239631336,1,87.8571428571429,0.003552,0.0048,0.861439,0.319465,0.302832,0
